Exercício: 2017
Período: 1o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";100512000,00
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";125119994,27
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";28936076,06
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";28936076,06
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";339155783,07
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";12116310539,44
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";12116310539,44
Governo do Estado do Amazonas;13;AM;4001667;"SALDO (a-c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";12116310539,44
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";11299604000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";9978004000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";4275787000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Impostos";"siconfi-cor_Impostos";4013898000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Taxas";"siconfi-cor_Taxas";261889000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";532236000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";532236000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";133386000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";5135000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";124826000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";3414000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";11000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";1800000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Outras Receitas Agropecuárias";"siconfi-cor_OutrasReceitasAgropecuarias";1800000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";6750000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";6750000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";71416000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";4569681000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";4352272000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";217409000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";386948000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";14474000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";1591000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";28662000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";342221000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";1321600000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";805484000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";284984000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";520500000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";76000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";76000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";305000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";503778000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";16900000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";486878000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";11957000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Integralização do Capital Social";"siconfi-cor_IntegralizacaoDoCapitalSocial";100000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";11857000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";1023516000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO INICIAL";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";11299604000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";9978004000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";4275787000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Impostos";"siconfi-cor_Impostos";4013898000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Taxas";"siconfi-cor_Taxas";261889000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";532236000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";532236000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";133386000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";5135000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";124826000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";3414000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";11000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";1800000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Outras Receitas Agropecuárias";"siconfi-cor_OutrasReceitasAgropecuarias";1800000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";6750000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";6750000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";71416000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";4569681000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";4352272000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";217409000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";386948000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";14474000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";1591000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";28662000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";342221000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";1321600000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";805484000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";284984000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";520500000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";76000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";76000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";305000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";503778000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";16900000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";486878000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";11957000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Integralização do Capital Social";"siconfi-cor_IntegralizacaoDoCapitalSocial";100000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";11857000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";1023516000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"PREVISÃO ATUALIZADA (a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";12323120000,00
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";1533448294,95
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";1529562907,58
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";631746916,79
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Impostos";"siconfi-cor_Impostos";587013303,29
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Taxas";"siconfi-cor_Taxas";44733613,5
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";45179424,31
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";45179424,31
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";31257161,86
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";552021,65
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";30705140,21
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";57823,75
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Outras Receitas Agropecuárias";"siconfi-cor_OutrasReceitasAgropecuarias";57823,75
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";665125,68
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";665125,68
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";9632651,14
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";798736727,87
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";773077698,29
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";25659029,58
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";12287076,18
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";2244005,06
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";360427,62
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";9411762,3
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";270881,2
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";3885387,37
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";3436172,77
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";3436172,77
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"AMORTIZAÇÕES DE EMPRÉSTIMOS";"siconfi-cor_AmortizacoesDeEmprestimos";449214,6
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";124829332,16
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";1658277627,11
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";1658277627,11
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"No Bimestre (b)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";1658277627,11
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";13,57
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";15,33
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";14,77
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"Impostos";"siconfi-cor_Impostos";14,62
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"Taxas";"siconfi-cor_Taxas";17,08
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";8,49
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";8,49
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";23,43
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";10,75
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";24,6
Governo do Estado do Rio Grande do Norte;24;RN;3474998;"% (b/a)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";3,21
